order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
33503,26742,Shipped,Female,2022-10-26 06:15:00,,2022-10-27 11:21:00 UTC,,2
33514,26752,Shipped,Female,2024-08-21 12:15:00,,2024-08-24 08:27:00 UTC,,1
33519,26757,Shipped,Female,2024-07-11 00:15:00,,2024-07-12 02:40:00 UTC,,1
33522,26758,Shipped,Female,2023-12-23 03:38:00,,2023-12-24 07:00:00 UTC,,2
33525,26760,Shipped,Female,2020-04-08 04:57:00,,2020-04-10 13:01:00 UTC,,3
33526,26761,Shipped,Female,2024-07-13 10:11:00,,2024-07-13 20:12:00 UTC,,2
33534,26769,Shipped,Female,2021-08-04 02:33:00,,2021-08-04 07:57:00 UTC,,2
33553,26788,Shipped,Female,2024-05-30 01:27:00,,2024-06-01 11:14:00 UTC,,1
33554,26789,Shipped,Female,2022-07-01 11:02:00,,2022-07-04 04:15:00 UTC,,1
33562,26797,Shipped,Female,2023-05-08 15:01:00,,2023-05-09 21:29:00 UTC,,1
33569,26801,Shipped,Female,2022-11-23 07:30:00,,2022-11-25 14:01:00 UTC,,1
33573,26806,Shipped,Female,2024-08-13 07:37:00,,2024-08-13 10:44:00 UTC,,2
33579,26809,Shipped,Female,2023-07-25 18:52:00,,2023-07-26 18:47:00 UTC,,1
33586,26820,Shipped,Female,2023-04-03 13:47:00,,2023-04-05 18:19:00 UTC,,1
33588,26822,Shipped,Female,2022-09-12 03:19:00,,2022-09-12 05:18:00 UTC,,1
33601,26832,Shipped,Female,2020-03-13 10:38:00,,2020-03-14 04:56:00 UTC,,1
33617,26842,Shipped,Female,2021-01-24 17:14:00,,2021-01-26 14:37:00 UTC,,2
33622,26845,Shipped,Female,2023-08-13 00:45:00,,2023-08-13 22:22:00 UTC,,1
33624,26847,Shipped,Female,2023-08-02 02:54:00,,2023-08-04 05:20:00 UTC,,1
33625,26847,Shipped,Female,2024-08-04 02:54:00,,2024-08-06 00:56:00 UTC,,2
33626,26847,Shipped,Female,2023-08-14 02:54:00,,2023-08-16 12:57:00 UTC,,2
33638,26857,Shipped,Female,2024-05-06 16:01:00,,2024-05-06 20:50:00 UTC,,3
33642,26860,Shipped,Female,2024-09-03 18:05:59,,2024-09-04 20:53:59.004632 UTC,,2
33652,26869,Shipped,Female,2022-01-05 11:42:00,,2022-01-05 18:25:00 UTC,,1
33657,26875,Shipped,Female,2022-08-01 01:06:00,,2022-08-02 15:40:00 UTC,,2
33660,26877,Shipped,Female,2024-05-31 11:20:00,,2024-06-03 05:49:00 UTC,,1
33663,26878,Shipped,Female,2024-02-03 11:29:00,,2024-02-05 07:44:00 UTC,,1
33668,26881,Shipped,Female,2023-05-17 00:11:00,,2023-05-17 13:37:00 UTC,,1
33671,26883,Shipped,Female,2024-05-25 04:07:00,,2024-05-25 12:31:00 UTC,,2
33675,26888,Shipped,Female,2024-09-02 13:29:59,,2024-09-04 14:32:59.954404 UTC,,4
33676,26888,Shipped,Female,2024-09-02 13:29:59,,2024-09-02 19:01:59.954404 UTC,,1
33680,26891,Shipped,Female,2023-10-14 14:13:00,,2023-10-15 02:00:00 UTC,,2
33687,26898,Shipped,Female,2023-12-29 07:04:00,,2023-12-31 19:35:00 UTC,,1
33688,26898,Shipped,Female,2023-05-18 07:04:00,,2023-05-19 14:14:00 UTC,,1
33725,26933,Shipped,Female,2023-07-27 03:23:00,,2023-07-29 23:45:00 UTC,,3
33736,26944,Shipped,Female,2024-07-17 11:16:00,,2024-07-17 17:44:00 UTC,,1
33738,26944,Shipped,Female,2024-02-29 11:16:00,,2024-03-01 11:48:00 UTC,,1
33740,26946,Shipped,Female,2024-07-07 01:07:00,,2024-07-08 12:40:00 UTC,,1
33741,26948,Shipped,Female,2024-06-10 15:20:00,,2024-06-11 01:49:00 UTC,,1
33742,26949,Shipped,Female,2021-07-01 06:47:00,,2021-07-04 04:29:00 UTC,,4
33755,26957,Shipped,Female,2019-07-24 00:35:00,,2019-07-25 12:47:00 UTC,,1
33758,26958,Shipped,Female,2019-07-29 00:43:00,,2019-07-31 21:17:00 UTC,,1
33772,26967,Shipped,Female,2024-08-04 03:11:00,,2024-08-06 01:41:00 UTC,,2
33793,26985,Shipped,Female,2022-10-07 16:09:00,,2022-10-10 10:57:00 UTC,,1
33794,26985,Shipped,Female,2021-09-06 16:09:00,,2021-09-07 09:07:00 UTC,,1
33797,26987,Shipped,Female,2021-06-21 18:44:00,,2021-06-24 18:06:00 UTC,,1
33798,26988,Shipped,Female,2019-11-06 05:20:00,,2019-11-06 20:47:00 UTC,,4
33807,26994,Shipped,Female,2022-04-13 02:21:00,,2022-04-15 16:52:00 UTC,,1
33813,26997,Shipped,Female,2023-02-01 05:07:00,,2023-02-01 06:41:00 UTC,,2
33834,27011,Shipped,Female,2024-04-05 13:20:00,,2024-04-05 14:01:00 UTC,,1
33835,27012,Shipped,Female,2023-11-06 15:02:00,,2023-11-08 17:52:00 UTC,,1
33838,27013,Shipped,Female,2022-05-07 10:10:00,,2022-05-08 19:47:00 UTC,,2
33844,27021,Shipped,Female,2023-10-25 14:47:00,,2023-10-27 00:48:00 UTC,,1
33848,27024,Shipped,Female,2023-05-31 18:39:00,,2023-06-02 00:37:00 UTC,,1
33851,27026,Shipped,Female,2023-09-12 06:36:00,,2023-09-15 00:19:00 UTC,,2
33854,27028,Shipped,Female,2024-03-09 11:38:00,,2024-03-11 19:49:00 UTC,,3
33857,27030,Shipped,Female,2023-08-24 15:48:00,,2023-08-25 17:17:00 UTC,,1
33864,27034,Shipped,Female,2020-03-10 17:05:00,,2020-03-13 11:03:00 UTC,,1
33867,27034,Shipped,Female,2023-07-01 17:05:00,,2023-07-03 02:50:00 UTC,,2
33873,27040,Shipped,Female,2022-09-18 09:48:00,,2022-09-19 01:30:00 UTC,,1
33874,27041,Shipped,Female,2023-09-24 12:14:00,,2023-09-25 20:30:00 UTC,,1
33876,27043,Shipped,Female,2024-05-23 01:10:00,,2024-05-23 19:52:00 UTC,,1
33877,27043,Shipped,Female,2024-04-26 01:10:00,,2024-04-27 11:31:00 UTC,,1
33887,27047,Shipped,Female,2023-07-03 01:14:00,,2023-07-03 13:27:00 UTC,,1
33921,27072,Shipped,Female,2023-01-11 03:17:00,,2023-01-13 21:22:00 UTC,,3
33931,27083,Shipped,Female,2023-08-31 09:32:00,,2023-09-02 06:47:00 UTC,,1
33936,27087,Shipped,Female,2023-06-20 14:11:00,,2023-06-21 05:33:00 UTC,,1
33945,27094,Shipped,Female,2024-06-13 18:54:00,,2024-06-15 22:44:00 UTC,,1
33948,27095,Shipped,Female,2023-11-29 17:23:00,,2023-11-30 21:15:00 UTC,,1
33950,27096,Shipped,Female,2023-11-28 10:30:00,,2023-11-28 10:45:00 UTC,,4
33956,27100,Shipped,Female,2022-07-29 05:23:00,,2022-07-30 05:24:00 UTC,,2
33963,27107,Shipped,Female,2024-05-15 16:47:00,,2024-05-17 20:03:00 UTC,,2
33969,27112,Shipped,Female,2024-05-21 10:33:00,,2024-05-22 11:58:00 UTC,,2
33983,27122,Shipped,Female,2023-11-13 07:57:00,,2023-11-15 18:49:00 UTC,,1
33995,27132,Shipped,Female,2024-07-26 01:53:00,,2024-07-28 22:03:00 UTC,,4
34003,27139,Shipped,Female,2024-09-01 17:02:09,,2024-09-03 13:31:09.064157 UTC,,1
34024,27154,Shipped,Female,2022-10-31 04:03:00,,2022-11-03 02:37:00 UTC,,4
34025,27155,Shipped,Female,2023-05-13 02:32:00,,2023-05-13 11:45:00 UTC,,1
34026,27155,Shipped,Female,2023-06-05 02:32:00,,2023-06-05 19:48:00 UTC,,1
34028,27155,Shipped,Female,2023-06-19 02:32:00,,2023-06-19 09:10:00 UTC,,1
34034,27163,Shipped,Female,2024-07-31 04:29:00,,2024-08-03 02:14:00 UTC,,1
34037,27165,Shipped,Female,2024-09-03 13:11:09,,2024-09-04 21:01:09.79352 UTC,,1
34039,27165,Shipped,Female,2024-09-03 13:11:09,,2024-09-06 03:39:09.79352 UTC,,2
34041,27166,Shipped,Female,2023-05-31 18:22:00,,2023-06-02 20:10:00 UTC,,1
34048,27171,Shipped,Female,2021-05-13 05:17:00,,2021-05-15 08:07:00 UTC,,1
34050,27174,Shipped,Female,2023-09-18 00:08:00,,2023-09-19 15:34:00 UTC,,2
34056,27179,Shipped,Female,2023-12-31 18:32:00,,2024-01-01 21:48:00 UTC,,1
34068,27186,Shipped,Female,2023-07-29 03:02:00,,2023-07-31 23:42:00 UTC,,2
34070,27189,Shipped,Female,2020-05-17 02:10:00,,2020-05-18 07:23:00 UTC,,1
34080,27196,Shipped,Female,2024-07-08 09:34:00,,2024-07-10 11:05:00 UTC,,1
34081,27197,Shipped,Female,2024-05-27 18:59:00,,2024-05-29 19:23:00 UTC,,2
34091,27203,Shipped,Female,2021-01-18 02:06:00,,2021-01-19 09:42:00 UTC,,1
34125,27237,Shipped,Female,2024-05-17 12:59:00,,2024-05-17 16:42:00 UTC,,1
34127,27238,Shipped,Female,2024-05-05 00:34:00,,2024-05-06 12:14:00 UTC,,1
34134,27243,Shipped,Female,2024-06-21 16:39:00,,2024-06-24 14:21:00 UTC,,1
34138,27244,Shipped,Female,2021-08-24 01:36:00,,2021-08-27 01:09:00 UTC,,1
34147,27251,Shipped,Female,2024-06-11 02:59:00,,2024-06-12 09:53:00 UTC,,1
34154,27255,Shipped,Female,2021-01-22 03:31:00,,2021-01-23 17:45:00 UTC,,1
34164,27261,Shipped,Female,2024-06-30 08:37:00,,2024-07-01 16:14:00 UTC,,1
34166,27261,Shipped,Female,2023-08-22 08:37:00,,2023-08-22 19:54:00 UTC,,1
34179,27269,Shipped,Female,2024-06-19 14:03:00,,2024-06-19 23:02:00 UTC,,1
34180,27269,Shipped,Female,2024-06-04 14:03:00,,2024-06-05 00:16:00 UTC,,1
34181,27270,Shipped,Female,2024-08-30 17:15:12,,2024-09-02 07:32:12.812532 UTC,,1
34183,27271,Shipped,Female,2022-06-13 08:46:00,,2022-06-15 11:56:00 UTC,,3
34189,27274,Shipped,Female,2024-06-09 12:37:00,,2024-06-10 03:24:00 UTC,,1
34199,27282,Shipped,Female,2021-03-10 15:21:00,,2021-03-12 20:08:00 UTC,,1
34207,27288,Shipped,Female,2022-01-27 05:11:00,,2022-01-30 00:51:00 UTC,,1
34221,27297,Shipped,Female,2021-10-22 03:46:00,,2021-10-24 07:09:00 UTC,,2
34228,27304,Shipped,Female,2024-02-04 14:47:00,,2024-02-04 23:24:00 UTC,,1
34229,27305,Shipped,Female,2023-06-12 06:13:00,,2023-06-14 09:37:00 UTC,,1
34230,27306,Shipped,Female,2024-08-17 10:41:00,,2024-08-19 02:33:00 UTC,,3
34244,27318,Shipped,Female,2021-11-15 08:36:00,,2021-11-18 06:44:00 UTC,,2
34247,27322,Shipped,Female,2022-10-21 12:47:00,,2022-10-22 18:43:00 UTC,,2
34249,27325,Shipped,Female,2021-09-22 09:15:00,,2021-09-24 06:29:00 UTC,,1
34250,27326,Shipped,Female,2024-07-03 02:35:00,,2024-07-05 03:18:00 UTC,,1
34262,27332,Shipped,Female,2023-12-07 11:20:00,,2023-12-08 22:47:00 UTC,,1
34269,27335,Shipped,Female,2020-09-04 07:07:00,,2020-09-05 11:16:00 UTC,,1
34274,27343,Shipped,Female,2022-12-07 00:33:00,,2022-12-09 10:35:00 UTC,,1
34275,27343,Shipped,Female,2023-09-03 00:33:00,,2023-09-05 00:47:00 UTC,,2
34287,27352,Shipped,Female,2024-01-02 02:41:00,,2024-01-03 01:16:00 UTC,,2
34292,27355,Shipped,Female,2019-11-20 01:43:00,,2019-11-20 02:07:00 UTC,,1
34295,27360,Shipped,Female,2023-08-11 05:34:00,,2023-08-14 02:05:00 UTC,,1
34296,27360,Shipped,Female,2023-11-13 05:34:00,,2023-11-15 06:40:00 UTC,,2
34307,27370,Shipped,Female,2020-06-20 09:52:00,,2020-06-22 05:17:00 UTC,,1
34318,27378,Shipped,Female,2024-08-26 14:22:00,,2024-08-27 18:44:00 UTC,,2
34327,27388,Shipped,Female,2022-03-13 12:31:00,,2022-03-13 22:39:00 UTC,,2
34349,27403,Shipped,Female,2020-04-18 03:19:00,,2020-04-18 05:45:00 UTC,,1
34350,27403,Shipped,Female,2022-04-08 03:19:00,,2022-04-10 02:30:00 UTC,,4
34351,27404,Shipped,Female,2024-08-14 02:09:00,,2024-08-14 02:23:00 UTC,,1
34352,27404,Shipped,Female,2024-02-13 02:09:00,,2024-02-14 22:44:00 UTC,,1
34361,27411,Shipped,Female,2021-04-28 17:06:00,,2021-04-30 12:40:00 UTC,,1
34367,27416,Shipped,Female,2024-03-23 15:53:00,,2024-03-25 15:09:00 UTC,,1
34382,27432,Shipped,Female,2021-11-27 05:14:00,,2021-11-28 14:50:00 UTC,,1
34385,27434,Shipped,Female,2024-03-28 08:07:00,,2024-03-30 17:38:00 UTC,,2
34387,27436,Shipped,Female,2023-01-31 07:17:00,,2023-02-02 19:25:00 UTC,,1
34393,27441,Shipped,Female,2020-07-16 09:33:00,,2020-07-17 17:41:00 UTC,,1
34394,27441,Shipped,Female,2023-12-08 09:33:00,,2023-12-08 19:04:00 UTC,,1
34395,27441,Shipped,Female,2021-11-22 09:33:00,,2021-11-22 17:41:00 UTC,,1
34396,27442,Shipped,Female,2024-08-25 17:39:00,,2024-08-27 11:34:00 UTC,,1
34398,27442,Shipped,Female,2024-08-17 17:39:00,,2024-08-19 18:35:00 UTC,,1
34413,27455,Shipped,Female,2024-05-29 12:32:00,,2024-05-30 00:23:00 UTC,,1
34419,27459,Shipped,Female,2024-07-05 07:59:00,,2024-07-06 15:28:00 UTC,,2
34423,27462,Shipped,Female,2022-03-06 08:55:00,,2022-03-07 20:16:00 UTC,,1
34424,27462,Shipped,Female,2024-04-27 08:55:00,,2024-04-27 13:29:00 UTC,,1
34427,27464,Shipped,Female,2023-10-02 06:50:00,,2023-10-02 21:37:00 UTC,,1
34428,27464,Shipped,Female,2024-08-16 06:50:00,,2024-08-18 23:05:00 UTC,,1
34429,27464,Shipped,Female,2023-11-21 06:50:00,,2023-11-23 14:31:00 UTC,,1
34430,27464,Shipped,Female,2024-05-10 06:50:00,,2024-05-10 06:58:00 UTC,,4
34432,27466,Shipped,Female,2024-07-18 09:04:00,,2024-07-21 06:17:00 UTC,,1
34436,27469,Shipped,Female,2023-03-12 10:03:00,,2023-03-13 19:46:00 UTC,,1
34440,27474,Shipped,Female,2024-06-14 05:41:00,,2024-06-15 09:16:00 UTC,,2
34444,27477,Shipped,Female,2024-06-11 06:58:00,,2024-06-12 19:28:00 UTC,,2
34448,27480,Shipped,Female,2023-11-05 09:33:00,,2023-11-07 12:30:00 UTC,,1
34452,27483,Shipped,Female,2024-01-17 10:24:00,,2024-01-19 05:49:00 UTC,,1
34453,27484,Shipped,Female,2024-07-02 12:21:00,,2024-07-04 07:42:00 UTC,,1
34472,27502,Shipped,Female,2024-01-20 13:23:00,,2024-01-21 04:18:00 UTC,,4
34485,27510,Shipped,Female,2020-05-24 14:30:00,,2020-05-25 16:53:00 UTC,,1
34517,27541,Shipped,Female,2023-07-10 12:20:00,,2023-07-10 23:52:00 UTC,,1
34519,27542,Shipped,Female,2024-08-18 13:48:00,,2024-08-20 06:38:00 UTC,,1
34525,27548,Shipped,Female,2024-05-26 13:43:00,,2024-05-28 03:35:00 UTC,,2
34545,27562,Shipped,Female,2024-05-21 09:29:00,,2024-05-23 06:30:00 UTC,,1
34546,27562,Shipped,Female,2024-07-15 09:29:00,,2024-07-17 14:07:00 UTC,,4
34547,27562,Shipped,Female,2024-08-27 09:29:00,,2024-08-29 02:39:00 UTC,,1
34569,27576,Shipped,Female,2024-09-03 13:38:21,,2024-09-04 22:10:21.711368 UTC,,1
34571,27577,Shipped,Female,2024-03-16 04:23:00,,2024-03-18 01:46:00 UTC,,1
34574,27579,Shipped,Female,2022-11-19 10:07:00,,2022-11-20 05:12:00 UTC,,1
34589,27589,Shipped,Female,2024-01-15 01:25:00,,2024-01-17 01:49:00 UTC,,1
34592,27594,Shipped,Female,2024-08-21 14:17:00,,2024-08-23 12:59:00 UTC,,1
34593,27596,Shipped,Female,2022-12-21 16:37:00,,2022-12-23 10:48:00 UTC,,1
34598,27602,Shipped,Female,2023-12-18 01:14:00,,2023-12-18 17:24:00 UTC,,1
34603,27605,Shipped,Female,2024-06-04 00:43:00,,2024-06-05 03:03:00 UTC,,2
34614,27615,Shipped,Female,2024-03-17 07:57:00,,2024-03-18 03:35:00 UTC,,1
34616,27615,Shipped,Female,2023-11-30 07:57:00,,2023-11-30 14:28:00 UTC,,2
34617,27616,Shipped,Female,2024-04-10 08:21:00,,2024-04-13 02:39:00 UTC,,2
34623,27620,Shipped,Female,2022-10-28 13:57:00,,2022-10-30 12:25:00 UTC,,1
34625,27622,Shipped,Female,2024-08-14 13:12:00,,2024-08-15 09:47:00 UTC,,1
34634,27626,Shipped,Female,2023-07-22 03:39:00,,2023-07-23 20:01:00 UTC,,1
34636,27626,Shipped,Female,2023-10-03 03:39:00,,2023-10-04 19:46:00 UTC,,1
34640,27629,Shipped,Female,2021-05-19 18:04:00,,2021-05-20 10:36:00 UTC,,1
34643,27630,Shipped,Female,2023-04-15 17:43:00,,2023-04-17 02:42:00 UTC,,2
34646,27632,Shipped,Female,2023-09-24 10:48:00,,2023-09-26 14:35:00 UTC,,2
34651,27637,Shipped,Female,2024-04-25 08:34:00,,2024-04-26 16:43:00 UTC,,1
34654,27639,Shipped,Female,2024-07-05 16:58:00,,2024-07-07 20:59:00 UTC,,1
34655,27639,Shipped,Female,2024-03-20 16:58:00,,2024-03-23 01:00:00 UTC,,1
34672,27652,Shipped,Female,2023-06-03 00:27:00,,2023-06-03 23:37:00 UTC,,1
34682,27663,Shipped,Female,2024-03-18 03:26:00,,2024-03-20 08:48:00 UTC,,1
34683,27663,Shipped,Female,2024-08-08 03:26:00,,2024-08-09 04:27:00 UTC,,1
34701,27676,Shipped,Female,2024-03-03 10:48:00,,2024-03-05 04:56:00 UTC,,4
34709,27682,Shipped,Female,2023-08-25 00:38:00,,2023-08-27 06:14:00 UTC,,1
34713,27688,Shipped,Female,2023-01-04 16:16:00,,2023-01-07 13:57:00 UTC,,1
34717,27691,Shipped,Female,2022-08-29 13:11:00,,2022-09-01 06:26:00 UTC,,2
34718,27692,Shipped,Female,2023-05-03 06:29:00,,2023-05-05 12:03:00 UTC,,4
34722,27696,Shipped,Female,2021-01-08 12:50:00,,2021-01-08 21:49:00 UTC,,4
34731,27702,Shipped,Female,2024-09-02 05:44:25,,2024-09-04 13:46:25.368188 UTC,,2
34752,27721,Shipped,Female,2024-06-24 13:18:00,,2024-06-26 21:16:00 UTC,,1
34754,27723,Shipped,Female,2024-01-29 07:19:00,,2024-01-31 18:09:00 UTC,,1
34756,27724,Shipped,Female,2022-05-21 08:21:00,,2022-05-21 17:10:00 UTC,,1
34764,27736,Shipped,Female,2024-09-02 05:40:26,,2024-09-04 10:30:26.273366 UTC,,1
34780,27749,Shipped,Female,2023-08-27 02:32:00,,2023-08-29 18:02:00 UTC,,2
34786,27754,Shipped,Female,2024-08-22 05:56:00,,2024-08-22 19:29:00 UTC,,1
34787,27754,Shipped,Female,2024-08-24 05:56:00,,2024-08-25 13:19:00 UTC,,1
34799,27763,Shipped,Female,2022-10-20 09:00:00,,2022-10-22 00:12:00 UTC,,1
34800,27763,Shipped,Female,2023-11-26 09:00:00,,2023-11-26 15:07:00 UTC,,1
34801,27763,Shipped,Female,2023-03-27 09:00:00,,2023-03-29 02:23:00 UTC,,1
34808,27767,Shipped,Female,2023-09-07 07:26:00,,2023-09-08 15:47:00 UTC,,1
34812,27774,Shipped,Female,2021-07-29 01:23:00,,2021-07-29 22:00:00 UTC,,1
34822,27781,Shipped,Female,2024-04-11 00:50:00,,2024-04-11 13:21:00 UTC,,1
34825,27782,Shipped,Female,2024-08-09 03:30:00,,2024-08-11 11:38:00 UTC,,1
34829,27788,Shipped,Female,2022-01-27 18:53:00,,2022-01-29 23:32:00 UTC,,2
34831,27790,Shipped,Female,2023-11-28 16:30:00,,2023-11-29 10:40:00 UTC,,2
34832,27791,Shipped,Female,2024-01-22 08:31:00,,2024-01-22 14:31:00 UTC,,1
34842,27801,Shipped,Female,2023-05-10 11:30:00,,2023-05-13 07:50:00 UTC,,1
34844,27801,Shipped,Female,2024-03-17 11:30:00,,2024-03-18 09:17:00 UTC,,1
34850,27808,Shipped,Female,2021-12-22 05:00:00,,2021-12-22 15:02:00 UTC,,2
34852,27810,Shipped,Female,2022-02-01 09:21:00,,2022-02-03 17:28:00 UTC,,1
34853,27811,Shipped,Female,2023-12-22 04:32:00,,2023-12-22 05:07:00 UTC,,1
34864,27816,Shipped,Female,2024-06-26 14:20:00,,2024-06-26 16:57:00 UTC,,1
34866,27816,Shipped,Female,2024-08-16 14:20:00,,2024-08-17 09:49:00 UTC,,1
34876,27824,Shipped,Female,2021-01-15 11:48:00,,2021-01-16 09:54:00 UTC,,2
34896,27843,Shipped,Female,2021-04-20 05:51:00,,2021-04-23 04:41:00 UTC,,3
34902,27846,Shipped,Female,2024-07-12 07:22:00,,2024-07-13 21:18:00 UTC,,1
34905,27846,Shipped,Female,2024-01-12 07:22:00,,2024-01-13 17:13:00 UTC,,1
34930,27869,Shipped,Female,2024-03-10 07:44:00,,2024-03-12 19:33:00 UTC,,1
34937,27874,Shipped,Female,2023-11-09 09:47:00,,2023-11-11 20:22:00 UTC,,3
34941,27876,Shipped,Female,2023-10-22 09:25:00,,2023-10-22 16:20:00 UTC,,1
34944,27879,Shipped,Female,2021-04-15 17:33:00,,2021-04-17 04:24:00 UTC,,1
34959,27893,Shipped,Female,2024-02-14 02:03:00,,2024-02-14 07:06:00 UTC,,1
34967,27898,Shipped,Female,2024-01-10 06:12:00,,2024-01-13 00:41:00 UTC,,1
34969,27900,Shipped,Female,2022-04-29 03:06:00,,2022-05-01 15:25:00 UTC,,1
34974,27904,Shipped,Female,2021-04-28 09:44:00,,2021-04-28 20:30:00 UTC,,1
34975,27904,Shipped,Female,2023-12-20 09:44:00,,2023-12-22 07:11:00 UTC,,1
34980,27907,Shipped,Female,2023-02-26 03:31:00,,2023-02-26 23:53:00 UTC,,1
34981,27907,Shipped,Female,2024-05-29 03:31:00,,2024-05-31 09:21:00 UTC,,1
34982,27908,Shipped,Female,2021-05-03 02:24:00,,2021-05-03 18:18:00 UTC,,1
34985,27910,Shipped,Female,2022-10-04 05:16:00,,2022-10-06 23:54:00 UTC,,1
35022,27939,Shipped,Female,2024-07-30 09:23:00,,2024-08-01 09:04:00 UTC,,1
35032,27947,Shipped,Female,2024-08-19 18:37:00,,2024-08-19 23:11:00 UTC,,2
35033,27948,Shipped,Female,2024-06-28 15:46:00,,2024-06-30 21:00:00 UTC,,2
35041,27956,Shipped,Female,2021-05-12 01:28:00,,2021-05-14 21:01:00 UTC,,2
35042,27956,Shipped,Female,2022-11-11 01:28:00,,2022-11-11 23:08:00 UTC,,2
35045,27958,Shipped,Female,2023-06-22 17:28:00,,2023-06-22 22:01:00 UTC,,2
35051,27960,Shipped,Female,2023-06-15 08:57:00,,2023-06-16 14:22:00 UTC,,2
35053,27960,Shipped,Female,2023-01-13 08:57:00,,2023-01-14 10:21:00 UTC,,1
35055,27961,Shipped,Female,2024-07-21 07:05:00,,2024-07-23 22:21:00 UTC,,1
35056,27961,Shipped,Female,2024-07-20 07:05:00,,2024-07-21 03:27:00 UTC,,1
35057,27962,Shipped,Female,2024-03-22 18:40:00,,2024-03-24 20:04:00 UTC,,1
35060,27965,Shipped,Female,2024-06-10 18:39:00,,2024-06-11 03:24:00 UTC,,1
35067,27970,Shipped,Female,2024-04-02 11:57:00,,2024-04-03 20:28:00 UTC,,1
35078,27977,Shipped,Female,2024-05-31 10:45:00,,2024-06-03 01:03:00 UTC,,1
35093,27990,Shipped,Female,2023-05-13 09:14:00,,2023-05-14 11:28:00 UTC,,1
35104,27998,Shipped,Female,2024-05-27 18:29:00,,2024-05-30 15:41:00 UTC,,1
35116,28003,Shipped,Female,2024-04-07 15:14:00,,2024-04-08 06:49:00 UTC,,1
35123,28012,Shipped,Female,2024-03-17 15:45:00,,2024-03-20 06:38:00 UTC,,2
35133,28018,Shipped,Female,2024-09-01 06:25:34,,2024-09-02 07:24:34.441724 UTC,,1
35139,28023,Shipped,Female,2024-04-06 05:59:00,,2024-04-06 11:14:00 UTC,,1
35140,28023,Shipped,Female,2024-03-20 05:59:00,,2024-03-21 11:04:00 UTC,,1
35143,28024,Shipped,Female,2024-08-04 05:29:00,,2024-08-05 12:37:00 UTC,,1
35144,28024,Shipped,Female,2024-03-07 05:29:00,,2024-03-08 13:07:00 UTC,,1
35145,28025,Shipped,Female,2023-07-11 11:11:00,,2023-07-11 17:10:00 UTC,,2
35156,28034,Shipped,Female,2023-08-22 04:25:00,,2023-08-22 11:04:00 UTC,,4
35178,28055,Shipped,Female,2023-08-13 17:02:00,,2023-08-16 15:02:00 UTC,,1
35180,28055,Shipped,Female,2024-01-23 17:02:00,,2024-01-25 00:01:00 UTC,,2
35185,28059,Shipped,Female,2023-07-28 09:21:00,,2023-07-29 08:24:00 UTC,,1
35186,28060,Shipped,Female,2022-04-11 12:54:00,,2022-04-13 19:37:00 UTC,,1
35217,28082,Shipped,Female,2020-05-08 00:53:00,,2020-05-09 03:31:00 UTC,,1
35219,28083,Shipped,Female,2020-01-06 11:26:00,,2020-01-08 00:17:00 UTC,,1
35220,28083,Shipped,Female,2022-04-13 11:26:00,,2022-04-14 07:29:00 UTC,,1
35229,28085,Shipped,Female,2024-01-28 02:37:00,,2024-01-29 07:09:00 UTC,,4
35231,28086,Shipped,Female,2021-11-13 03:30:00,,2021-11-14 16:57:00 UTC,,2
35237,28090,Shipped,Female,2020-12-07 11:29:00,,2020-12-09 10:44:00 UTC,,2
35253,28104,Shipped,Female,2024-08-29 02:15:00,,2024-08-29 20:07:00 UTC,,2
35260,28111,Shipped,Female,2024-02-17 17:36:00,,2024-02-18 12:33:00 UTC,,1
35274,28124,Shipped,Female,2023-10-08 11:39:00,,2023-10-10 06:33:00 UTC,,1
35277,28129,Shipped,Female,2020-07-09 00:41:00,,2020-07-10 10:19:00 UTC,,1
35280,28130,Shipped,Female,2024-04-29 11:03:00,,2024-04-30 19:35:00 UTC,,2
35283,28133,Shipped,Female,2020-10-25 10:13:00,,2020-10-26 02:41:00 UTC,,1
35284,28134,Shipped,Female,2023-12-29 15:12:00,,2024-01-01 04:21:00 UTC,,1
35292,28141,Shipped,Female,2020-09-28 15:56:00,,2020-09-29 20:28:00 UTC,,1
35295,28142,Shipped,Female,2023-05-27 03:21:00,,2023-05-27 15:04:00 UTC,,1
35307,28153,Shipped,Female,2021-10-29 12:37:00,,2021-11-01 04:26:00 UTC,,1
35311,28157,Shipped,Female,2024-07-29 18:09:00,,2024-08-01 10:48:00 UTC,,2
35313,28159,Shipped,Female,2024-06-17 17:32:00,,2024-06-18 09:06:00 UTC,,1
35314,28159,Shipped,Female,2024-08-20 17:32:00,,2024-08-22 04:48:00 UTC,,1
35323,28170,Shipped,Female,2023-12-31 02:50:00,,2023-12-31 15:46:00 UTC,,1
35326,28171,Shipped,Female,2024-06-15 12:38:00,,2024-06-16 00:53:00 UTC,,4
35327,28172,Shipped,Female,2022-12-06 06:40:00,,2022-12-08 08:20:00 UTC,,1
35339,28182,Shipped,Female,2024-07-03 14:58:00,,2024-07-04 09:52:00 UTC,,1
35348,28191,Shipped,Female,2023-05-11 01:11:00,,2023-05-12 19:45:00 UTC,,1
35354,28194,Shipped,Female,2024-03-02 04:09:00,,2024-03-04 14:56:00 UTC,,1
35355,28194,Shipped,Female,2022-05-13 04:09:00,,2022-05-15 05:26:00 UTC,,3
